店家帳號,上架時間,上架天數,itemID,商品標題,商品網址,總銷售件數,30天內銷售件數,售價,平均日銷(總銷件/上架天數),喜歡數,消費潛力(總銷件/喜歡數),評價數,評價綜合分數,給評率(幾個評價/總銷件),商品選項,商品api,商店api,店鋪名稱,選項售價,選項銷量
5396817,2019-11-05 15:23:02,498,3905526656,雙人對打機 即時對戰 双人對打 爆頭 小人對打 派對桌遊 雙人對戰桌面遊戲,http://shopee.tw/雙人對打機 即時對戰 双人對打 爆頭 小人對打 派對桌遊 雙人對戰桌面遊戲-i.5396817.3905526656,785,28,"100,100",1.5763052208835342,406,1.9334975369458127,358,4.932961,0.45605095541401275,,https://shopee.tw/api/v2/item/get?itemid=3905526656&shopid=5396817,https://shopee.tw/api/v4/product/get_shop_info?shopid=5396817,濛濛家  正版玩具 嬰幼兒用品 台灣賣家,188.55298,840
12299,2016-03-19 19:05:45,1824,12189419,【W先生】猴子抽抽樂 跳跳猴大挑戰 猴子爬樹 猴子翻斗 猴子疊疊樂 危機一發 桌遊 疊疊樂 益智遊戲 心臟病 抽抽樂,http://shopee.tw/【W先生】猴子抽抽樂 跳跳猴大挑戰 猴子爬樹 猴子翻斗 猴子疊疊樂 危機一發 桌遊 疊疊樂 益智遊戲 心臟病 抽抽樂-i.12299.12189419,1051,22,"100,150",0.5762061403508771,602,1.7458471760797343,400,4.928934,0.38058991436726924,"抽猴子,公雞拔毛,企鵝海盜,擠痘痘小孩,胖廚師披薩平衡,大便拉麵",https://shopee.tw/api/v2/item/get?itemid=12189419&shopid=12299,https://shopee.tw/api/v4/product/get_shop_info?shopid=12299,W先生 玩具店,"138.45688,172.03531,189.18632,141.0804,211.72404,198.37442","1026,150,152,39,43,67"
25125249,2019-10-24 15:45:42,510,5903198118,滿千免運 正版桌遊 字字轉機 ANOMIA 2019新版 繁體中文版,http://shopee.tw/滿千免運 正版桌遊 字字轉機 ANOMIA 2019新版 繁體中文版-i.25125249.5903198118,453,29,"304,304",0.888235294117647,141,3.2127659574468086,230,4.986957,0.5077262693156733,,https://shopee.tw/api/v2/item/get?itemid=5903198118&shopid=25125249,https://shopee.tw/api/v4/product/get_shop_info?shopid=25125249,滿千免運,319.91891,631
232807666,2020-03-29 16:13:01,353,6422361880,【桌遊志】 桌遊開玩笑的危害中文版快樂氫化物卡牌歡樂休閒聚會遊戲牌,http://shopee.tw/【桌遊志】 桌遊開玩笑的危害中文版快樂氫化物卡牌歡樂休閒聚會遊戲牌-i.232807666.6422361880,162,10,"255,255",0.45892351274787535,239,0.6778242677824268,92,4.945652,0.5679012345679012,,https://shopee.tw/api/v2/item/get?itemid=6422361880&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,500.35569,273
136218923,2020-08-06 22:21:37,222,6745363462,害你在心口難開 爆笑不要做挑戰遊戲卡牌 遊戲卡 遊戲 桌遊 對不起害到你 不要做 卡牌,http://shopee.tw/害你在心口難開 爆笑不要做挑戰遊戲卡牌 遊戲卡 遊戲 桌遊 對不起害到你 不要做 卡牌-i.136218923.6745363462,686,5,"99,99",3.09009009009009,138,4.971014492753623,196,4.954082,0.2857142857142857,"基礎版綠盒(贈頭帶x8 空白卡x8 筆),擴充版黃盒(贈頭帶x8 空白卡x8 筆),NG黃版(外盒受損)",https://shopee.tw/api/v2/item/get?itemid=6745363462&shopid=136218923,https://shopee.tw/api/v4/product/get_shop_info?shopid=136218923,阿咪仔 寵物市集 寵物用品專賣店,"196.70983,111.90808,73.3378","367,645,0"
291400953,2020-08-17 18:27:32,212,7947273405,現貨速發🛒 經典桌遊 阿瓦隆 狼人殺 桌遊 聚會必備 旅行 派對 團康 遊戲 紙牌 多人遊戲 邏輯,http://shopee.tw/現貨速發🛒 經典桌遊 阿瓦隆 狼人殺 桌遊 聚會必備 旅行 派對 團康 遊戲 紙牌 多人遊戲 邏輯-i.291400953.7947273405,318,31,"80,299",1.5,142,2.23943661971831,110,4.972727,0.34591194968553457,"阿瓦隆,阿瓦隆+狼人殺便攜,阿瓦隆+狼人殺方盒,阿瓦隆（護貝版）,阿瓦隆+狼人殺便攜+1包牌套6*9,（加購）牌套6*9cm -100pcs,（加購）牌套8*8cm-100pcs方盒",https://shopee.tw/api/v2/item/get?itemid=7947273405&shopid=291400953,https://shopee.tw/api/v4/product/get_shop_info?shopid=291400953,EZ_buy輕鬆買,"437.91676,111.491,285.64802,319.51483,271.23664,135.00758,458.75865","0,92,219,143,32,7,41"
6587002,2020-04-07 16:19:12,344,5725083397,UNO 紙牌 台灣發貨 多人遊戲 標準 優諾牌 紙牌 桌游 卡牌 烏諾牌 學生紙牌 思維訓練牌,http://shopee.tw/UNO 紙牌 台灣發貨 多人遊戲 標準 優諾牌 紙牌 桌游 卡牌 烏諾牌 學生紙牌 思維訓練牌-i.6587002.5725083397,239,22,"25,45",0.6947674418604651,85,2.8117647058823527,82,4.939024,0.34309623430962344,"Uno,狼人殺",https://shopee.tw/api/v2/item/get?itemid=5725083397&shopid=6587002,https://shopee.tw/api/v4/product/get_shop_info?shopid=6587002,THIS SHOP 生活館,"71.45708,31.96596","305,0"
13930378,2020-11-23 16:10:14,114,7764816207,【陽光桌遊】目擊者之夜 NIGHT OF WITNESSES 繁體中文版 正版桌遊 滿千免運,http://shopee.tw/【陽光桌遊】目擊者之夜 NIGHT OF WITNESSES 繁體中文版 正版桌遊 滿千免運-i.13930378.7764816207,19,4,"320,370",0.16666666666666666,30,0.6333333333333333,14,4.928571,0.7368421052631579,"目擊者之夜,目擊者之夜 + 一包薄套,目擊者之夜 + 一包厚套",https://shopee.tw/api/v2/item/get?itemid=7764816207&shopid=13930378,https://shopee.tw/api/v4/product/get_shop_info?shopid=13930378,【陽光桌遊世界】正版桌遊專賣店！,"616.01815,683.54954,674.92448","6,10,8"
227958571,2020-04-24 15:14:49,327,4031357638,閃靈 桌遊 快手鬼鬼 親子桌遊,http://shopee.tw/閃靈 桌遊 快手鬼鬼 親子桌遊-i.227958571.4031357638,470,9,"49,230",1.437308868501529,204,2.303921568627451,170,4.864706,0.3617021276595745,"閃靈1代,閃靈2代,閃靈3代,閃靈4代,閃靈3代（無封塑，外盒有壓痕）,Youno加厚450公克,閃靈四代外盒有壓痕不介意再下單,保護套100張",https://shopee.tw/api/v2/item/get?itemid=4031357638&shopid=227958571,https://shopee.tw/api/v4/product/get_shop_info?shopid=227958571,旺旺🐶喵喵🐱團團購,"266.52621,196.91293,347.47268,233.81833,163.22254,172.7122,77.13612,87.25776","5,4,226,49,147,149,49,9"
6587002,2020-04-07 17:39:59,344,4225106019,台灣發貨 德國心臟病 豪華鐵盒Q版 豪華鐵盒版 桌遊 眼明手快 反應遊戲 派對遊戲 親子遊 多人遊戲 桌遊 刺激 鐵盒版,http://shopee.tw/台灣發貨 德國心臟病 豪華鐵盒Q版 豪華鐵盒版 桌遊 眼明手快 反應遊戲 派對遊戲 親子遊 多人遊戲 桌遊 刺激 鐵盒版-i.6587002.4225106019,110,4,"125,125",0.31976744186046513,48,2.2916666666666665,39,4.948718,0.35454545454545455,鐵盒版心臟病/單個,https://shopee.tw/api/v2/item/get?itemid=4225106019&shopid=6587002,https://shopee.tw/api/v4/product/get_shop_info?shopid=6587002,THIS SHOP 生活館,133.71663,99
408696,2019-11-28 15:27:35,475,7708938795,台灣現貨【親子同樂/桌遊】手足球 桌上足球 室內足球桌 迷你桌上遊戲 DIY足球桌 交換禮物【AAA6144】,http://shopee.tw/台灣現貨【親子同樂/桌遊】手足球 桌上足球 室內足球桌 迷你桌上遊戲 DIY足球桌 交換禮物【AAA6144】-i.408696.7708938795,211,8,"599,599",0.4442105263157895,584,0.3613013698630137,86,4.895349,0.4075829383886256,桌上足球遊戲,https://shopee.tw/api/v2/item/get?itemid=7708938795&shopid=408696,https://shopee.tw/api/v4/product/get_shop_info?shopid=408696,Happy3Q,745.86935,223
232807666,2020-03-08 23:52:36,373,4918989586,【桌遊志】誰是牛頭王第1代 (黃盒) / 誰是牛頭王第2代 (藍盒) 聚會桌遊,http://shopee.tw/【桌遊志】誰是牛頭王第1代 (黃盒) / 誰是牛頭王第2代 (藍盒) 聚會桌遊-i.232807666.4918989586,985,58,"60,90",2.640750670241287,102,9.656862745098039,431,4.925754,0.43756345177664974,"誰是牛頭王第一代（黃盒）,誰是牛頭王第二代（藍盒）",https://shopee.tw/api/v2/item/get?itemid=4918989586&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,"118.2433,175.62603","837,790"
3333210,2020-03-20 18:23:03,362,7220407959,松梅桌遊舖 多款 rebirth banGdream Hololive 碧藍航線 D4DJ 電光超人 灰姑娘 預組,http://shopee.tw/松梅桌遊舖 多款 rebirth banGdream Hololive 碧藍航線 D4DJ 電光超人 灰姑娘 預組-i.3333210.7220407959,699,78,"250,500",1.930939226519337,189,3.6984126984126986,305,4.993443,0.4363376251788269,"band dream ,異世界 ,rebirth ,東方 ,點兔 ,少女歌劇 ,碧藍航線,Hololive  再版,Hololive 1期生 再版,Hololive 2期生 ，限購兩盒,Hololive 3期 ,Hololive 4期 ,Hololive Games,D4DJ Ver.Happy,D4DJ VerMerm4id,D4DJ Ver.Photon,灰姑娘,SSSS.GRIDMAN 聊聊登記",https://shopee.tw/api/v2/item/get?itemid=7220407959&shopid=3333210,https://shopee.tw/api/v4/product/get_shop_info?shopid=3333210,高雄松梅桌遊專賣店 像在家一樣的悠遊趣,"913.10214,290.48779,451.18731,354.93626,489.58716,583.99669,670.10135,405.30016,298.16448,272.79873,257.61596,318.65957,476.70338,569.0574,207.2574,580.32924,742.13823,446.72574,372.99806,999.83049,289.46696,1345.26625,306.37724,594.70991,423.4375,966.15131,566.03686,601.71721,446.20583,618.07064,334.74135,279.07569,711.0815,411.48651,602.77307,331.18688","7,9,8,8,4,0,13,19,0,4,0,0,6,3,11,101,155,4,0,14,9,54,4,245,0,475,4,20,0,6,0,0,9,1,0,0"
6155099,2020-07-22 13:56:48,238,6643233457,『現貨』👑桌遊👑 鐵盒UNO牌加厚UNQO紙牌友諾游戲牌帶懲罰UNQO 豪華經典版成人休閑聚會桌游卡牌,http://shopee.tw/『現貨』👑桌遊👑 鐵盒UNO牌加厚UNQO紙牌友諾游戲牌帶懲罰UNQO 豪華經典版成人休閑聚會桌游卡牌-i.6155099.6643233457,191,29,"99,220",0.8025210084033614,91,2.098901098901099,90,4.977778,0.4712041884816754,"UNQO豪華經典鐵盒版(108張),UNQO豪華鐵盒懲罰版(直，108張),UNQO豪華鐵盒懲罰版(横，108張),UNQO學生卡通鐵盒版,UNG豪華鐵盒(108張),UNG双人決鬥版(小鐵盒，54張),UNQO豪華經典鐵盒(NG外盒內容完整)",https://shopee.tw/api/v2/item/get?itemid=6643233457&shopid=6155099,https://shopee.tw/api/v4/product/get_shop_info?shopid=6155099,小精靈專賣舖,"255.96249,292.6288,290.36308,336.76199,282.8401,224.03973,153.66694","16,0,17,4,90,87,26"
2095588,2019-02-21 17:45:31,755,1930897624,開發票/台灣寄出💯智慧平衡樹 桌上遊戲平衡架/桌遊 topple☆蠟筆小屋☆商檢合格,http://shopee.tw/開發票/台灣寄出💯智慧平衡樹 桌上遊戲平衡架/桌遊 topple☆蠟筆小屋☆商檢合格-i.2095588.1930897624,336,15,"49,49",0.44503311258278144,125,2.688,145,4.958621,0.43154761904761907,,https://shopee.tw/api/v2/item/get?itemid=1930897624&shopid=2095588,https://shopee.tw/api/v4/product/get_shop_info?shopid=2095588,蠟筆小屋👉兒童益智教具專賣店⭐⭐台灣賣家⭐⭐,95.1239,441
139514010,2019-09-14 19:31:26,550,2819300983,金鷹 12生肖牌~老鼠牌(雙面蠟) 一盒10付,http://shopee.tw/金鷹 12生肖牌~老鼠牌(雙面蠟) 一盒10付-i.139514010.2819300983,265,75,"100,100",0.4818181818181818,37,7.162162162162162,100,4.97,0.37735849056603776,,https://shopee.tw/api/v2/item/get?itemid=2819300983&shopid=139514010,https://shopee.tw/api/v4/product/get_shop_info?shopid=139514010,vbn13579,132.86822,501
232807666,2020-07-28 21:25:25,231,6844037432,只言片語桌遊卡牌畫物語DIXIT妙語說書人親子多休閒聚會遊戲,http://shopee.tw/只言片語桌遊卡牌畫物語DIXIT妙語說書人親子多休閒聚會遊戲-i.232807666.6844037432,285,18,"435,435",1.2337662337662338,166,1.716867469879518,150,4.906667,0.5263157894736842,,https://shopee.tw/api/v2/item/get?itemid=6844037432&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,797.20342,381
536955,2018-10-12 17:27:20,887,1569956496,黃牌 Yellow Cards 二刷牌更多 黃牌桌遊 桌遊黃牌 繁體中文版,http://shopee.tw/黃牌 Yellow Cards 二刷牌更多 黃牌桌遊 桌遊黃牌 繁體中文版-i.536955.1569956496,571,5,"149,790",0.6437429537767756,600,0.9516666666666667,204,4.926471,0.3572679509632224,"桌遊-黃牌,黃牌擴充包1-過年款,黃牌擴充包2-石虎款,黃牌擴充包3-水逆款,黃牌擴充包4-大選篇,黃牌擴充包5-芥末款,黃牌擴充包-空白卡包",https://shopee.tw/api/v2/item/get?itemid=1569956496&shopid=536955,https://shopee.tw/api/v4/product/get_shop_info?shopid=536955,NuNu's 努努屋,"1557.34889,316.08896,212.98372,260.80812,256.98122,248.55809,311.38632","720,95,30,32,60,12,22"
6650205,2020-11-27 11:43:55,110,5765860797,🤖️伍拾錢 四色牌 老鼠牌 天九牌 十二生肖牌 十五仔 十二生肖 生肖牌 十胡 四色番 車馬炮 湊對子 桌遊 益智 過年,http://shopee.tw/🤖️伍拾錢 四色牌 老鼠牌 天九牌 十二生肖牌 十五仔 十二生肖 生肖牌 十胡 四色番 車馬炮 湊對子 桌遊 益智 過年-i.6650205.5765860797,163,28,"30,50",1.481818181818182,43,3.7906976744186047,23,4.869565,0.1411042944785276,"老鼠牌,四色牌,天九牌",https://shopee.tw/api/v2/item/get?itemid=5765860797&shopid=6650205,https://shopee.tw/api/v4/product/get_shop_info?shopid=6650205,伍拾錢懷舊老舖,"34.51207,75.17474,53.71817","3,50,187"
11767551,2018-10-12 17:25:05,887,1569947691,『附發票才是公司貨！太色會犯規』黃牌 Yellow Cards 二刷牌更多 桌遊黃牌 黃牌桌遊 繁體中文版,http://shopee.tw/『附發票才是公司貨！太色會犯規』黃牌 Yellow Cards 二刷牌更多 桌遊黃牌 黃牌桌遊 繁體中文版-i.11767551.1569947691,410,8,"149,799",0.46223224351747466,599,0.6844741235392321,143,4.972028,0.348780487804878,"桌遊-黃牌,黃牌擴充包1-過年款,黃牌擴充包2-石虎款,黃牌擴充包3-水逆款,黃牌擴充包4-大選篇,黃牌擴充包5-芥末款,黃牌擴充包-空白卡包",https://shopee.tw/api/v2/item/get?itemid=1569947691&shopid=11767551,https://shopee.tw/api/v4/product/get_shop_info?shopid=11767551,大爆炸3C-手機配件3C專賣店,"1419.18233,204.65635,219.97785,169.46679,242.57588,223.46014,245.65647","419,107,30,48,27,9,20"
25125249,2020-06-29 12:23:13,261,4840025340,滿千免運 正版桌遊 漫威傳奇再起：浩克英雄包 Marvel Champions: Hulk Pack 繁體中文版,http://shopee.tw/滿千免運 正版桌遊 漫威傳奇再起：浩克英雄包 Marvel Champions: Hulk Pack 繁體中文版-i.25125249.4840025340,20,1,"351,351",0.07662835249042145,3,6.666666666666667,15,5.0,0.75,,https://shopee.tw/api/v2/item/get?itemid=4840025340&shopid=25125249,https://shopee.tw/api/v4/product/get_shop_info?shopid=25125249,滿千免運,522.42916,39
232807666,2020-03-08 23:58:31,373,3519085519,【桌遊志】阿瓦隆桌遊卡牌抵抗組織2升級版中文版擴展超越狼人聚會桌面遊戲,http://shopee.tw/【桌遊志】阿瓦隆桌遊卡牌抵抗組織2升級版中文版擴展超越狼人聚會桌面遊戲-i.232807666.3519085519,597,36,"85,165",1.6005361930294906,88,6.784090909090909,275,4.92,0.46063651591289784,"【原裝】阿瓦隆,【原裝】抵抗組織,【原裝】政變,【原裝】抵抗組織 四合一,【原裝】豪華版 阿瓦隆",https://shopee.tw/api/v2/item/get?itemid=3519085519&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,"156.6882,157.51231,103.22531,198.95044,277.17933","638,26,102,39,201"
232807666,2020-03-10 13:11:25,372,5419153352,【桌游志】正版 狼人殺 隨身版  攜帶版.口袋版.旅行版.2019 桌遊,http://shopee.tw/【桌游志】正版 狼人殺 隨身版  攜帶版.口袋版.旅行版.2019 桌遊-i.232807666.5419153352,558,27,"49,49",1.5,89,6.269662921348314,242,4.896694,0.4336917562724014,,https://shopee.tw/api/v2/item/get?itemid=5419153352&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,88.02261,999
3333210,2020-02-09 21:40:55,401,5216750662,松梅桌遊舖 中文版 多款 全新未拆 無極力量 劍與盾 V起始牌組 搭檔 起始牌組 預組 寶可夢,http://shopee.tw/松梅桌遊舖 中文版 多款 全新未拆 無極力量 劍與盾 V起始牌組 搭檔 起始牌組 預組 寶可夢-i.3333210.5216750662,520,44,"180,180",1.2967581047381547,78,6.666666666666667,168,4.970238,0.3230769230769231,"眾星雲集組合篇,美夢成真組合篇,傳說交鋒,雙倍爆擊,劍與盾,劍&盾 無極力量,劍&盾 V起始牌組 搭檔 ,劍&盾 V起始牌組 挑戰",https://shopee.tw/api/v2/item/get?itemid=5216750662&shopid=3333210,https://shopee.tw/api/v4/product/get_shop_info?shopid=3333210,高雄松梅桌遊專賣店 像在家一樣的悠遊趣,"219.88038,348.64897,303.96179,359.19082,200.90614,315.13816,301.45565,307.91832,241.40162,307.83615,257.76416,283.73292,246.4711,351.85789,279.68759,213.00782","0,20,4,9,5,0,4,0,27,6,132,20,14,72,9,5"
13930378,2019-01-25 15:24:13,782,1867623777,【陽光桌遊】你刺我殺他 Body Guard 繁體中文版 正版桌遊 陣營 滿千免運,http://shopee.tw/【陽光桌遊】你刺我殺他 Body Guard 繁體中文版 正版桌遊 陣營 滿千免運-i.13930378.1867623777,112,7,"310,360",0.1432225063938619,158,0.7088607594936709,67,5.0,0.5982142857142857,"你刺我殺他,你刺我殺他+一包薄套,你刺我殺他+一包厚套",https://shopee.tw/api/v2/item/get?itemid=1867623777&shopid=13930378,https://shopee.tw/api/v4/product/get_shop_info?shopid=13930378,【陽光桌遊世界】正版桌遊專賣店！,"522.72268,603.14127,477.80962","61,63,61"
25125249,2017-10-29 18:11:56,1235,634933688,<滿千免運> 正版桌遊 鈕鈕相扣 繁中版,http://shopee.tw/<滿千免運> 正版桌遊 鈕鈕相扣 繁中版-i.25125249.634933688,455,16,"304,304",0.3684210526315789,229,1.9868995633187774,222,4.977376,0.4879120879120879,,https://shopee.tw/api/v2/item/get?itemid=634933688&shopid=25125249,https://shopee.tw/api/v4/product/get_shop_info?shopid=25125249,滿千免運,366.36937,732
2101972,2016-02-24 16:49:02,1848,9562140,KOSMOS:DRECKSAU髒小豬 / 小豬選美(德國暢銷桌遊),http://shopee.tw/KOSMOS:DRECKSAU髒小豬 / 小豬選美(德國暢銷桌遊)-i.2101972.9562140,495,2,"252,252",0.26785714285714285,205,2.4146341463414633,164,4.936306,0.33131313131313134,"髒小豬,小豬選美",https://shopee.tw/api/v2/item/get?itemid=9562140&shopid=2101972,https://shopee.tw/api/v4/product/get_shop_info?shopid=2101972,大衛童書,"478.75244,420.36183","296,35"
232807666,2020-03-10 16:06:04,372,6319175615,【桌遊志】德國小強 蟑螂色拉 作弊飛蛾 皇家小強 桌遊 德國蟑螂成人休闲聚会卡牌游戏,http://shopee.tw/【桌遊志】德國小強 蟑螂色拉 作弊飛蛾 皇家小強 桌遊 德國蟑螂成人休闲聚会卡牌游戏-i.232807666.6319175615,435,33,"59,295",1.1693548387096775,69,6.304347826086956,204,4.897059,0.4689655172413793,"皇家小強,作弊飛蛾,蟑螂沙拉,蟑螂甜湯,德國小強,小強五件套",https://shopee.tw/api/v2/item/get?itemid=6319175615&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,"142.13642,120.30092,98.3258,89.47253,109.48473,495.3559","42,115,53,42,180,97"
232807666,2020-03-12 14:13:56,370,7519402773,【桌遊志】 數字九宮格棋盤 桌面遊戲 數獨遊戲盤120題數讀 數字邏輯推理 益智遊戲,http://shopee.tw/【桌遊志】 數字九宮格棋盤 桌面遊戲 數獨遊戲盤120題數讀 數字邏輯推理 益智遊戲-i.232807666.7519402773,225,12,"110,110",0.6081081081081081,110,2.0454545454545454,99,4.888889,0.44,,https://shopee.tw/api/v2/item/get?itemid=7519402773&shopid=232807666,https://shopee.tw/api/v4/product/get_shop_info?shopid=232807666,桌遊志旗艦店,192.76091,431
2095588,2020-04-01 18:27:47,350,6123341123,台灣出貨/開發票👍青蛙吞彈珠/青蛙咬珠桌遊比賽/貪食青蛙桌遊/貪吃青蛙大挑戰/比賽誰吃的珠子比較多 蠟筆小屋*商檢合格,http://shopee.tw/台灣出貨/開發票👍青蛙吞彈珠/青蛙咬珠桌遊比賽/貪食青蛙桌遊/貪吃青蛙大挑戰/比賽誰吃的珠子比較多 蠟筆小屋*商檢合格-i.2095588.6123341123,38,1,"149,149",0.10857142857142857,27,1.4074074074074074,22,4.909091,0.5789473684210527,,https://shopee.tw/api/v2/item/get?itemid=6123341123&shopid=2095588,https://shopee.tw/api/v4/product/get_shop_info?shopid=2095588,蠟筆小屋👉兒童益智教具專賣店⭐⭐台灣賣家⭐⭐,174.67593,70
13930378,2020-07-27 16:09:53,233,6143845925,【陽光桌遊】貪心農夫 Greedy Farmers 繁體中文版 正版桌遊 滿千免運,http://shopee.tw/【陽光桌遊】貪心農夫 Greedy Farmers 繁體中文版 正版桌遊 滿千免運-i.13930378.6143845925,40,3,"226,276",0.17167381974248927,23,1.7391304347826086,5,5.0,0.125,"貪心農夫,貪心農夫+一包薄套,貪心農夫+一包厚套",https://shopee.tw/api/v2/item/get?itemid=6143845925&shopid=13930378,https://shopee.tw/api/v4/product/get_shop_info?shopid=13930378,【陽光桌遊世界】正版桌遊專賣店！,"433.34019,445.94951,308.04446","41,5,8"
12259,2016-10-29 19:25:15,1600,82771273,骰子人桌遊-金屬幣(金.銀.銅.黑鐵四色)代幣--波多黎各.布魯日.馬尼拉.桌遊,http://shopee.tw/骰子人桌遊-金屬幣(金.銀.銅.黑鐵四色)代幣--波多黎各.布魯日.馬尼拉.桌遊-i.12259.82771273,2347,90,"11,20",1.466875,62,37.854838709677416,59,5.0,0.02513847464848743,"10枚以內，每枚,11~29枚，每枚,30~49枚，每枚,50枚以上，每枚,300枚以上，每枚,4000枚以上，每枚",https://shopee.tw/api/v2/item/get?itemid=82771273&shopid=12259,https://shopee.tw/api/v4/product/get_shop_info?shopid=12259,骰子人桌上遊戲,"26.1513,27.1819,20.39127,15.49064,15.40787,21.60623","16,196,1334,2637,0,0"
2059352,2019-10-20 15:35:46,514,7002479970,(阿子桌遊)東雨文化 玩出專注力-超級記憶力 TSUM-TSUM系列,http://shopee.tw/(阿子桌遊)東雨文化 玩出專注力-超級記憶力 TSUM-TSUM系列-i.2059352.7002479970,105,3,"175,175",0.20428015564202334,127,0.8267716535433071,59,4.983051,0.5619047619047619,,https://shopee.tw/api/v2/item/get?itemid=7002479970&shopid=2059352,https://shopee.tw/api/v4/product/get_shop_info?shopid=2059352,阿子文具童書百貨(春節不休息),255.83068,144
13930378,2020-05-19 20:54:24,301,6034618387,【陽光桌遊】骰子街 Machi Koro 繁體中文版 正版桌遊 滿千免運,http://shopee.tw/【陽光桌遊】骰子街 Machi Koro 繁體中文版 正版桌遊 滿千免運-i.13930378.6034618387,29,9,"585,645",0.09634551495016612,15,1.9333333333333333,13,5.0,0.4482758620689655,"骰子街,骰子街+一包薄套,骰子街+足量厚套",https://shopee.tw/api/v2/item/get?itemid=6034618387&shopid=13930378,https://shopee.tw/api/v4/product/get_shop_info?shopid=13930378,【陽光桌遊世界】正版桌遊專賣店！,"1052.7925,887.16676,749.10285","6,2,5"
29274853,2019-08-20 23:09:51,574,2686274370,【台灣現貨+免運+按讚送折價卷】阿瓦隆 狼人殺 桌遊 聚會必備 旅行 派對 團康 遊戲 紙牌 正版阿瓦隆 多人遊戲,http://shopee.tw/【台灣現貨+免運+按讚送折價卷】阿瓦隆 狼人殺 桌遊 聚會必備 旅行 派對 團康 遊戲 紙牌 正版阿瓦隆 多人遊戲-i.29274853.2686274370,2156,3,"9,199",3.7560975609756095,746,2.8900804289544237,808,4.946782,0.3747680890538033,"【經典款-阿瓦隆】,【護貝版-阿瓦隆】,【護貝版-阿瓦隆】外盒微損 ,【經典款-阿瓦隆】外盒微損 + 收納袋,【經典款-阿瓦隆】專用牌套(100張) ,【阿瓦隆】專用絨布束口收納袋,【阿瓦隆】防作弊眼罩",https://shopee.tw/api/v2/item/get?itemid=2686274370&shopid=29274853,https://shopee.tw/api/v4/product/get_shop_info?shopid=29274853,卓弗克 J‧F,"289.92982,215.57016,74.27356,263.72343,88.31824,181.30849,9.54128","762,1636,200,214,175,23,140"
8105375,2021-03-14 16:19:05,3,3015498468,🌸24小時出貨🌸預購 現貨只言妙語 妙語說書人 說書人 奧德賽 DIXIT 桌遊 新天鵝堡 玩樂小子,http://shopee.tw/🌸24小時出貨🌸預購 現貨只言妙語 妙語說書人 說書人 奧德賽 DIXIT 桌遊 新天鵝堡 玩樂小子-i.8105375.3015498468,0,0,"430,430",0.0,3,0.0,0,0.0,0.0,"現貨,預購",https://shopee.tw/api/v2/item/get?itemid=3015498468&shopid=8105375,https://shopee.tw/api/v4/product/get_shop_info?shopid=8105375,Debby’s Tarot 🔮塔羅占卜☀️煙供轉運,"483.51869,550.37629","0,0"
265965505,2020-12-29 16:27:28,78,6272014917,台灣現貨秒發🚀變臉魔方（大盒版）趣味桌遊 兒童變臉積木 變臉魔方桌遊 派對遊戲 兒童桌遊,http://shopee.tw/台灣現貨秒發🚀變臉魔方（大盒版）趣味桌遊 兒童變臉積木 變臉魔方桌遊 派對遊戲 兒童桌遊-i.265965505.6272014917,402,70,"129,310",5.153846153846154,198,2.0303030303030303,179,4.932961,0.44527363184079605,"變臉魔方（大盒版）,貪吃變色龍,變臉魔方+貪吃變色龍,加購-名偵探柯南,德國心臟病4,誰是臥底,獨具慧眼,找你妹紙盒版,超級犀牛",https://shopee.tw/api/v2/item/get?itemid=6272014917&shopid=265965505,https://shopee.tw/api/v4/product/get_shop_info?shopid=265965505,蝦拼流行百貨,"297.90229,287.67628,314.64435,288.52873,148.24564,601.79097,235.95893,231.5287,375.12054","24,11,0,390,2,71,6,2,2"
10863799,2018-12-21 03:21:45,817,1767759230,手指拳擊機繁體版 指力格鬥桌遊 手指拳擊積分機迷你桌上型指力王搏擊格鬥彈力機玩具 生日禮物 桌遊 交換禮物 團康活動,http://shopee.tw/手指拳擊機繁體版 指力格鬥桌遊 手指拳擊積分機迷你桌上型指力王搏擊格鬥彈力機玩具 生日禮物 桌遊 交換禮物 團康活動-i.10863799.1767759230,99,1,"329,329",0.1211750305997552,294,0.336734693877551,45,4.955556,0.45454545454545453,迷你手指拳擊機(繁體版)超取上限兩台,https://shopee.tw/api/v2/item/get?itemid=1767759230&shopid=10863799,https://shopee.tw/api/v4/product/get_shop_info?shopid=10863799,萬事屋生活百貨★倒流香 ★線香★ 塔香 ★盤香 ★倒流香座 ★茶具★ 茶葉★,522.34457,130
