店家帳號,上架時間,上架天數,itemID,商品標題,商品網址,總銷售件數,30天內銷售件數,售價,平均日銷(總銷件/上架天數),喜歡數,消費潛力(總銷件/喜歡數),評價數,評價綜合分數,給評率(幾個評價/總銷件),商品選項,商品api,商店api,店鋪名稱,選項售價,選項銷量
276169154,2020-10-04 16:10:11,164,6555555156,Ptcg 中文版三、四彈 TR 系列 逃脫滑板/鋼鐵平底鍋/場地吹風機/冒險包包/卡奇/格拉吉歐/莉莉艾/空木博士的指導,http://shopee.tw/Ptcg 中文版三、四彈 TR 系列 逃脫滑板/鋼鐵平底鍋/場地吹風機/冒險包包/卡奇/格拉吉歐/莉莉艾/空木博士的指導-i.276169154.6555555156,9,2,"20,30",0.054878048780487805,1,9.0,5,5.0,0.5555555555555556,"逃脫滑板,場地吹風機,冒險包包,鋼鐵平底鍋,高級球,洛托姆圖鑑,楓與南,觀光客,千金小姐,莉莉艾,卡奇,古茲馬,露莎米奈,格拉吉歐,空木博士的指導",https://shopee.tw/api/v2/item/get?itemid=6555555156&shopid=276169154,https://shopee.tw/api/v4/product/get_shop_info?shopid=276169154,eyemonster,"34.91992,37.34386,32.71583,30.68681,36.09389,25.6683,50.29116,83.14194,21.04847,34.42215,37.09633,28.61597,22.43434,35.47689,36.37704","2,0,0,4,0,2,1,2,0,0,0,0,3,2,0"
4716388,2020-04-08 18:42:16,343,3625593983,【窩作夥】PTCG 寶可夢 AS6a TR 捕網球 貴重球 神祕珍寶 逃脫滑板 空木博士的指導 觀光客 莉莉艾 露莎米奈,http://shopee.tw/【窩作夥】PTCG 寶可夢 AS6a TR 捕網球 貴重球 神祕珍寶 逃脫滑板 空木博士的指導 觀光客 莉莉艾 露莎米奈-i.4716388.3625593983,182,2,"30,80",0.5306122448979592,4,45.5,52,4.980769,0.2857142857142857,"189/196 捕網球 TR,190/196 貴重球 TR,191/196 神秘珍寶 TR,192/196 逃脫滑板 TR,193/196 空木博士的指導 TR,194/196 觀光客 TR,195/196 莉莉艾 TR,196/196 露莎米奈 TR",https://shopee.tw/api/v2/item/get?itemid=3625593983&shopid=4716388,https://shopee.tw/api/v4/product/get_shop_info?shopid=4716388,【窩作夥】,"50.31679,110.21093,124.22399,105.49143,35.63274,55.05148,56.10002,61.51675","53,56,37,26,38,4,11,40"
2495422,2019-10-04 22:41:57,530,7600152742,Pokemon PTCG 日版 寶可夢卡牌 SM10~11 道具 實用牌料 莉莉艾的皮皮玩偶 寶可夢通信 重置印章,http://shopee.tw/Pokemon PTCG 日版 寶可夢卡牌 SM10~11 道具 實用牌料 莉莉艾的皮皮玩偶 寶可夢通信 重置印章-i.2495422.7600152742,65,8,"10,20",0.12264150943396226,3,21.666666666666668,9,5.0,0.13846153846153847,道具卡,https://shopee.tw/api/v2/item/get?itemid=7600152742&shopid=2495422,https://shopee.tw/api/v4/product/get_shop_info?shopid=2495422,AAS (Alvin & Abby Services)ショップ(Shop),"11.83398,16.68266,37.10745,31.46765,35.5718,25.06671,39.57486,12.09008,18.11023,14.5862,38.80094,44.8214,13.6209,16.51216,14.3567","10,0,24,10,2,8,4,0,0,8,6,21,0,0,0"
4716388,2020-04-08 18:42:16,343,3725593904,【窩作夥】PTCG 寶可夢 AS6a 偉大捕捉器 貴重球 莉莉艾的皮皮玩偶 巨型炸彈 虹色之花 一般Z 異獸秘石,http://shopee.tw/【窩作夥】PTCG 寶可夢 AS6a 偉大捕捉器 貴重球 莉莉艾的皮皮玩偶 巨型炸彈 虹色之花 一般Z 異獸秘石-i.4716388.3725593904,241,1,"10,20",0.7026239067055393,8,30.125,85,4.976471,0.35269709543568467,"165/196 偉大捕捉器 U,166/196 競技場導航 U,167/196 貴重球 U,168/196 莉莉艾的皮皮玩偶 U,169/196 巨型炸彈 U,170/196 虹色之花 U,171/196 一般Ｚ 撞擊 C,172/196 異獸秘石 U",https://shopee.tw/api/v2/item/get?itemid=3725593904&shopid=4716388,https://shopee.tw/api/v4/product/get_shop_info?shopid=4716388,【窩作夥】,"163.62497,23.40469,97.56853,152.91962,66.30023,12.36987,12.21189,11.55255","33,41,40,73,93,15,28,24"
2759936,2020-02-18 17:58:16,393,3127458353,寶可夢 卡牌 中文版 PTCG 支援者 人物 莉莉艾 觀光客 格拉吉歐 帥哥 馬瑪內 伊利瑪 布爾美麗 模仿少女,http://shopee.tw/寶可夢 卡牌 中文版 PTCG 支援者 人物 莉莉艾 觀光客 格拉吉歐 帥哥 馬瑪內 伊利瑪 布爾美麗 模仿少女-i.2759936.3127458353,204,0,"3,10",0.5190839694656488,2,102.0,11,5.0,0.05392156862745098,"松葉,夥星,吉憲,默丹,北尚與南廈,晝珠,菜種,夜妮,電視記者,帥哥,以太基金會成員,寶可夢培育家,成也 大木,扎奧博,柚麗嘉,究極調查隊,夏伯的一決勝負,琉琪亞,地底探險隊,模仿少女,茉莉,希嘉娜,卡希麗,阿蜜,釣魚者,觀光客,小茜,夕絲,千金小姐,朝蜜,骷顱隊手下,碧珂,瑪奧,莉莉艾,哈烏,哈烏C,格拉吉歐,皇家蒙面人,麗姿,登山男,哈拉,布爾美麗,馬瑪內,伊利瑪",https://shopee.tw/api/v2/item/get?itemid=3127458353&shopid=2759936,https://shopee.tw/api/v4/product/get_shop_info?shopid=2759936,「Nimin」卡玩商品販賣小舖 6/18-6/25為每天出貨2次,"4.56833,5.89711,4.21843,9.26377,9.04757,12.23312,9.40894,17.66346,9.26043,3.76643,5.98337,3.21064,4.87871,9.41851,6.97752,4.65144,4.72635,12.31415,5.11561,7.86111,10.6355,17.39553,7.19371,6.22293,18.64293,5.37194,11.24344,19.25343,15.47042,18.93018,10.34247,9.88687,15.02681,5.14398,5.66805,3.25438,10.14348,5.55443,5.35545,8.28223,9.0278,14.49439,9.61618,7.67719","0,15,5,8,13,8,6,17,0,9,1,3,5,8,0,0,0,9,7,19,13,0,4,6,7,4,5,7,10,6,26,15,9,28,3,8,13,0,7,4,0,9,8,8"
28991604,2020-11-07 23:29:22,130,3661768973,PTCG 中文版 莉莉艾 TR 異圖,http://shopee.tw/PTCG 中文版 莉莉艾 TR 異圖-i.28991604.3661768973,1,0,"50,50",0.007692307692307693,0,0.0,1,5.0,1.0,,https://shopee.tw/api/v2/item/get?itemid=3661768973&shopid=28991604,https://shopee.tw/api/v4/product/get_shop_info?shopid=28991604,jojoo的小賣場,99.16737,1
8087032,2020-04-28 01:57:50,324,7731799796,《小鯉魚ptcg》支援者 馬志士 古茲馬 卡奇 裁判 阿塞蘿拉 吉憲 庫庫伊博士 莉莉艾 露莎米奈 寶可夢 ptcg,http://shopee.tw/《小鯉魚ptcg》支援者 馬志士 古茲馬 卡奇 裁判 阿塞蘿拉 吉憲 庫庫伊博士 莉莉艾 露莎米奈 寶可夢 ptcg-i.8087032.7731799796,34,6,"10,15",0.10493827160493827,0,0.0,4,5.0,0.11764705882352941,"馬志士,古茲馬,卡奇,裁判,阿塞蘿拉,吉憲,庫庫伊博士,莉莉艾1,莉莉艾2,露莎米奈",https://shopee.tw/api/v2/item/get?itemid=7731799796&shopid=8087032,https://shopee.tw/api/v4/product/get_shop_info?shopid=8087032,wco12362,"17.33388,21.62458,14.86681,16.4446,27.05858,19.32676,18.59673,14.14391,12.47559,16.48764","5,15,2,0,1,8,0,16,6,2"
343008886,2021-02-16 23:50:42,29,9715726354,PTCG 正版寶可夢 中文版 神奇糖果 粉碎之錘 能量轉移 寶可夣交替 重置印章 寶可齒輪3.0 莉莉艾 古茲馬 莉佳的,http://shopee.tw/PTCG 正版寶可夢 中文版 神奇糖果 粉碎之錘 能量轉移 寶可夣交替 重置印章 寶可齒輪3.0 莉莉艾 古茲馬 莉佳的-i.343008886.9715726354,2,0,"3,10",0.06896551724137931,0,0.0,0,0.0,0.0,"神奇糖果,粉碎之錘,能量轉移,寶可夣交替,重置印章,寶可夣通信,寶可齒輪3.0,莉莉艾,古茲馬,莉佳的款待",https://shopee.tw/api/v2/item/get?itemid=9715726354&shopid=343008886,https://shopee.tw/api/v4/product/get_shop_info?shopid=343008886,hugo1151,"19.59247,6.6434,5.16541,4.68689,10.27727,6.88588,15.36388,5.23397,8.57254,9.02616","0,3,0,0,0,0,0,0,0,0"
11622301,2021-03-02 11:09:12,15,8619333577,【MJ卡牌】 莉莉艾的全力 AS6a 182/196 U 寶可夢卡牌 PTCG 中文版,http://shopee.tw/【MJ卡牌】 莉莉艾的全力 AS6a 182/196 U 寶可夢卡牌 PTCG 中文版-i.11622301.8619333577,0,0,"5,5",0.0,0,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=8619333577&shopid=11622301,https://shopee.tw/api/v4/product/get_shop_info?shopid=11622301,rubylee9125,9.40493,0
3124859,2020-04-16 22:31:18,335,6328772544,精靈寶可夢 寶可夢 卡牌 中文版 PTCG 第四彈 傳說交鋒 莉莉艾 TR 異圖 閃卡,http://shopee.tw/精靈寶可夢 寶可夢 卡牌 中文版 PTCG 第四彈 傳說交鋒 莉莉艾 TR 異圖 閃卡-i.3124859.6328772544,0,0,"40,40",0.0,1,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=6328772544&shopid=3124859,https://shopee.tw/api/v4/product/get_shop_info?shopid=3124859,milk_0604,70.19315,0
2759936,2021-02-17 21:36:27,28,8615873322,寶可夢 卡牌 中文版 PTCG 第一彈 眾星雲集 人物 支援者 莉莉艾 152/157 （AC1b）,http://shopee.tw/寶可夢 卡牌 中文版 PTCG 第一彈 眾星雲集 人物 支援者 莉莉艾 152/157 （AC1b）-i.2759936.8615873322,8,8,"5,5",0.2857142857142857,0,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=8615873322&shopid=2759936,https://shopee.tw/api/v4/product/get_shop_info?shopid=2759936,「Nimin」卡玩商品販賣小舖 6/18-6/25為每天出貨2次,6.19993,11
83262289,2021-03-09 12:01:06,8,4781158365,【非常腦力】PTCG卡墊 日月女主 莉莉艾 600x350x1.5  DIY 遊戲桌墊 卡墊,http://shopee.tw/【非常腦力】PTCG卡墊 日月女主 莉莉艾 600x350x1.5  DIY 遊戲桌墊 卡墊-i.83262289.4781158365,0,0,"434,434",0.0,0,0.0,0,0.0,0.0,DIY 第二天可以做好發出,https://shopee.tw/api/v2/item/get?itemid=4781158365&shopid=83262289,https://shopee.tw/api/v4/product/get_shop_info?shopid=83262289,非常腦力-桌遊批發 閃靈快手 犯人在跳舞 睡皇后 牛頭王 拉密牌 找你妹,624.80214,0
220177482,2021-02-25 11:06:33,20,8717806585,[PTCG]寶可夢卡 195/196 TR 莉莉艾 支援者,http://shopee.tw/[PTCG]寶可夢卡 195/196 TR 莉莉艾 支援者-i.220177482.8717806585,2,0,"30,30",0.1,0,0.0,2,5.0,1.0,,https://shopee.tw/api/v2/item/get?itemid=8717806585&shopid=220177482,https://shopee.tw/api/v4/product/get_shop_info?shopid=220177482,bobozoom,50.70813,2
48102212,2021-03-01 21:57:06,16,9019186560,【愚樂閣桌遊 優質】PTCG卡墊 牌墊 莉莉艾主題 600x350x1.5  DIY 遊戲桌墊 卡,http://shopee.tw/【愚樂閣桌遊 優質】PTCG卡墊 牌墊 莉莉艾主題 600x350x1.5  DIY 遊戲桌墊 卡-i.48102212.9019186560,0,0,"252,563",0.0,0,0.0,0,0.0,0.0,"墊子同款主題收納袋,墊子一張",https://shopee.tw/api/v2/item/get?itemid=9019186560&shopid=48102212,https://shopee.tw/api/v4/product/get_shop_info?shopid=48102212,愚樂閣-狼人殺 拉密牌 阿瓦隆  矮人礦工 誰是牛頭王,"346.4814,633.3265","0,0"
63222440,2019-11-28 09:33:31,475,7808889027,PTCG 哈烏 伊利瑪 皇家蒙面人 馬瑪內 寶可夢培育家 布爾美麗 瑪奧 格拉吉歐 麗姿 莉莉艾 登山男,http://shopee.tw/PTCG 哈烏 伊利瑪 皇家蒙面人 馬瑪內 寶可夢培育家 布爾美麗 瑪奧 格拉吉歐 麗姿 莉莉艾 登山男-i.63222440.7808889027,25,0,"8,10",0.05263157894736842,1,25.0,3,5.0,0.12,"哈烏,皇家蒙面人,伊利瑪,馬瑪內,寶可夢培育家,布爾美麗,瑪奧,哈拉,莉莉艾,登山男,麗姿,格拉吉歐",https://shopee.tw/api/v2/item/get?itemid=7808889027&shopid=63222440,https://shopee.tw/api/v4/product/get_shop_info?shopid=63222440,applefiber,"13.36248,8.11832,13.89417,14.27491,12.71708,14.66866,14.40391,16.18219,9.38694,10.65193,19.83162,12.3473","0,1,0,4,0,2,8,5,9,2,3,6"
4342744,2020-04-21 01:13:18,331,6829927693,中文版寶可夢 PTCG 卡牌 支援者 鳴依 溜冰手 莉莉艾的全力 一樹,http://shopee.tw/中文版寶可夢 PTCG 卡牌 支援者 鳴依 溜冰手 莉莉艾的全力 一樹-i.4342744.6829927693,90,11,"5,10",0.2719033232628399,0,0.0,20,5.0,0.2222222222222222,"鳴依,溜冰手,莉莉艾的全力,一樹",https://shopee.tw/api/v2/item/get?itemid=6829927693&shopid=4342744,https://shopee.tw/api/v4/product/get_shop_info?shopid=4342744,dev惡喵小舖,"18.87147,9.95085,16.43848,20.53011","83,15,20,27"
7045789,2020-04-16 11:03:46,335,4628441858,PTCG寶可夢卡牌中文版 太陽&月亮 支援者人物 163/168 莉莉艾,http://shopee.tw/PTCG寶可夢卡牌中文版 太陽&月亮 支援者人物 163/168 莉莉艾-i.7045789.4628441858,5,0,"5,5",0.014925373134328358,0,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=4628441858&shopid=7045789,https://shopee.tw/api/v4/product/get_shop_info?shopid=7045789,Toyswing,6.64842,10
10441681,2019-12-27 08:56:16,446,4113026423,PTCG✅ 163 167 173 支援者 莉莉艾,http://shopee.tw/PTCG✅ 163 167 173 支援者 莉莉艾-i.10441681.4113026423,17,0,"5,5",0.03811659192825112,0,0.0,2,5.0,0.11764705882352941,,https://shopee.tw/api/v2/item/get?itemid=4113026423&shopid=10441681,https://shopee.tw/api/v4/product/get_shop_info?shopid=10441681,醬醬是隻貓,8.03337,31
28991604,2021-02-25 16:25:02,20,3680090214,PTCG 中文版 訓練家 莉莉艾的全力,http://shopee.tw/PTCG 中文版 訓練家 莉莉艾的全力-i.28991604.3680090214,0,0,"10,10",0.0,0,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=3680090214&shopid=28991604,https://shopee.tw/api/v4/product/get_shop_info?shopid=28991604,jojoo的小賣場,17.5431,0
152248997,2020-01-04 22:37:37,438,6713876847,寶可夢中文版PTCG  支援者卡1(庫庫伊博士、莉莉艾、裁判、阿塞蘿拉、竹蘭、古茲馬),http://shopee.tw/寶可夢中文版PTCG  支援者卡1(庫庫伊博士、莉莉艾、裁判、阿塞蘿拉、竹蘭、古茲馬)-i.152248997.6713876847,167,4,"5,5",0.3812785388127854,4,41.75,21,5.0,0.12574850299401197,"庫庫伊博士,阿塞蘿拉,莉莉艾,古茲馬,竹蘭,裁判",https://shopee.tw/api/v2/item/get?itemid=6713876847&shopid=152248997,https://shopee.tw/api/v4/product/get_shop_info?shopid=152248997,huang40473018h,"6.88811,5.12238,5.58097,5.61779,7.4514,6.28206","7,26,7,45,14,20"
53731959,2020-06-30 23:13:11,260,4640263709,Ptcg寶可夢卡牌 ac1a莉莉艾 鳴依 瑪俐 博士的研究 老大的指令 赤紅的挑戰 正輝的解析 莉佳的款待 閃卡,http://shopee.tw/Ptcg寶可夢卡牌 ac1a莉莉艾 鳴依 瑪俐 博士的研究 老大的指令 赤紅的挑戰 正輝的解析 莉佳的款待 閃卡-i.53731959.4640263709,4,2,"20,50",0.015384615384615385,0,0.0,2,5.0,0.5,"Ac1a莉莉艾,鳴依,瑪俐,博士的研究,老大的指令,赤紅的挑戰,正輝的解析,莉佳的款待",https://shopee.tw/api/v2/item/get?itemid=4640263709&shopid=53731959,https://shopee.tw/api/v4/product/get_shop_info?shopid=53731959,bluezhenjoe,"86.96085,95.32627,29.39831,23.18946,29.18282,54.74179,43.91537,97.77309","0,1,0,0,2,0,2,0"
4342744,2020-04-19 14:48:57,332,4229411964,中文版寶可夢 第四彈 PTCG TR 異圖 支援者 觀光客 莉莉艾 露莎米奈 千金小姐 格拉吉歐,http://shopee.tw/中文版寶可夢 第四彈 PTCG TR 異圖 支援者 觀光客 莉莉艾 露莎米奈 千金小姐 格拉吉歐-i.4342744.4229411964,36,4,"15,30",0.10843373493975904,1,36.0,16,5.0,0.4444444444444444,"TR 觀光客,TR 莉莉艾 ,TR 露莎米奈,TR 千金小姐,TR 格拉吉歐",https://shopee.tw/api/v2/item/get?itemid=4229411964&shopid=4342744,https://shopee.tw/api/v4/product/get_shop_info?shopid=4342744,dev惡喵小舖,"37.63566,46.76174,37.49861,54.96432,25.03992","7,5,8,19,8"
10614325,2021-02-25 23:55:49,20,3580120074,[幻想卡鋪] PTCG 中文版 As6a 168 莉莉艾的皮皮玩偶 U 物品,http://shopee.tw/[幻想卡鋪] PTCG 中文版 As6a 168 莉莉艾的皮皮玩偶 U 物品-i.10614325.3580120074,2,0,"175,175",0.1,1,2.0,1,5.0,0.5,,https://shopee.tw/api/v2/item/get?itemid=3580120074&shopid=10614325,https://shopee.tw/api/v4/product/get_shop_info?shopid=10614325,[幻想卡鋪] 專賣魔法風雲會 寶可夢,176.64551,3
8437595,2019-12-23 21:11:47,450,6112552186,PTCG 寶可夢卡片 全圖莉莉艾 全圖竹蘭,http://shopee.tw/PTCG 寶可夢卡片 全圖莉莉艾 全圖竹蘭-i.8437595.6112552186,0,0,"3500,3500",0.0,21,0.0,0,0.0,0.0,"第一彈莉莉艾,第二彈莉莉艾,竹蘭",https://shopee.tw/api/v2/item/get?itemid=6112552186&shopid=8437595,https://shopee.tw/api/v4/product/get_shop_info?shopid=8437595,tw6324_30763,"3839.74188,3716.7797,6133.0368","0,0,0"
237667062,2020-05-06 16:25:26,315,7332732172,PTCG卡墊 牌墊 莉莉艾主題 同人 單人墊  對戰卡牌桌墊 對戰 卡牌 桌墊 卡墊 寶可夢桌墊B6931,http://shopee.tw/PTCG卡墊 牌墊 莉莉艾主題 同人 單人墊  對戰卡牌桌墊 對戰 卡牌 桌墊 卡墊 寶可夢桌墊B6931-i.237667062.7332732172,2,0,"166,388",0.006349206349206349,641,0.0031201248049922,1,5.0,0.5,"墊子同款主題收納袋,墊子一張",https://shopee.tw/api/v2/item/get?itemid=7332732172&shopid=237667062,https://shopee.tw/api/v4/product/get_shop_info?shopid=237667062,黎先生~LXS,"224.07837,524.15068","2,2"
26569201,2019-12-20 18:57:32,453,7612191285,PTCG 寶可夢中文版 全圖莉莉艾,http://shopee.tw/PTCG 寶可夢中文版 全圖莉莉艾-i.26569201.7612191285,10,0,"13000,13000",0.02207505518763797,2,5.0,8,4.875,0.8,,https://shopee.tw/api/v2/item/get?itemid=7612191285&shopid=26569201,https://shopee.tw/api/v4/product/get_shop_info?shopid=26569201,raymond310,14545.70837,11
21503911,2020-10-25 19:16:16,143,6859082911,寶可夢PTCG中文版 UR金卡 莉莉艾的皮皮玩偶、無人發電廠、裁判口哨、格鬥道場、寶可齒輪3.0 無損美品,http://shopee.tw/寶可夢PTCG中文版 UR金卡 莉莉艾的皮皮玩偶、無人發電廠、裁判口哨、格鬥道場、寶可齒輪3.0 無損美品-i.21503911.6859082911,13,1,"249,799",0.09090909090909091,2,6.5,4,5.0,0.3076923076923077,"UR莉莉的皮皮玩偶,UR無人發電廠,UR黑帶,UR格鬥道場,UR寶可齒輪3.0,UR裁判口哨",https://shopee.tw/api/v2/item/get?itemid=6859082911&shopid=21503911,https://shopee.tw/api/v4/product/get_shop_info?shopid=21503911,antony920711,"1267.60591,1169.72154,471.44495,1062.48766,1099.59593,1027.39232","1,9,0,2,2,2"
26383893,2020-02-06 21:29:34,405,4516549798,寶可夢中文版 第二彈 黃昏莉莉艾 全圖莉莉艾 二彈莉莉艾 寶可夢 PTCG 中文版 莉莉艾 莉莉愛 全圖,http://shopee.tw/寶可夢中文版 第二彈 黃昏莉莉艾 全圖莉莉艾 二彈莉莉艾 寶可夢 PTCG 中文版 莉莉艾 莉莉愛 全圖-i.26383893.4516549798,36,1,"20000,20000",0.08888888888888889,23,1.565217391304348,20,4.9,0.5555555555555556,,https://shopee.tw/api/v2/item/get?itemid=4516549798&shopid=26383893,https://shopee.tw/api/v4/product/get_shop_info?shopid=26383893,HaoHao賣場,34662.76028,67
294232288,2021-01-24 05:27:16,53,6077858129,【米樂不思蜀貓咪桌遊】ac2b202 SR 莉莉艾 中文版 寶可夢 PTCG,http://shopee.tw/【米樂不思蜀貓咪桌遊】ac2b202 SR 莉莉艾 中文版 寶可夢 PTCG-i.294232288.6077858129,2,1,"17999,17999",0.03773584905660377,0,0.0,1,5.0,0.5,,https://shopee.tw/api/v2/item/get?itemid=6077858129&shopid=294232288,https://shopee.tw/api/v4/product/get_shop_info?shopid=294232288,米樂不思蜀貓咪桌遊,21987.92519,3
4007843,2021-02-27 12:05:06,18,8018462602,「不含卡片」ptcg 遊戲王 強磁卡磚 高版卡專用卡磚 UR噴火龍 莉莉艾 加厚凹槽收藏卡磚,http://shopee.tw/「不含卡片」ptcg 遊戲王 強磁卡磚 高版卡專用卡磚 UR噴火龍 莉莉艾 加厚凹槽收藏卡磚-i.4007843.8018462602,2,0,"555,666",0.1111111111111111,2,1.0,2,5.0,1.0,"一個666元,限時特價已拆模的一個555",https://shopee.tw/api/v2/item/get?itemid=8018462602&shopid=4007843,https://shopee.tw/api/v4/product/get_shop_info?shopid=4007843,英雄百貨專業批發商城,"974.16997,782.94943","2,1"
1273441,2021-01-12 03:51:28,65,5275229806,PTCG 寶可夢卡牌 中文版 索爾迦雷歐&露奈雅拉GX TT tag team RR 莉莉艾,http://shopee.tw/PTCG 寶可夢卡牌 中文版 索爾迦雷歐&露奈雅拉GX TT tag team RR 莉莉艾-i.1273441.5275229806,2,0,"138,138",0.03076923076923077,1,2.0,2,5.0,1.0,,https://shopee.tw/api/v2/item/get?itemid=5275229806&shopid=1273441,https://shopee.tw/api/v4/product/get_shop_info?shopid=1273441,Hello 你好😊 / 各國代購 好物精選,209.66115,4
1273441,2020-06-21 02:22:07,270,4938913131,寶可夢卡牌 中文版 ptcg 全圖莉莉艾 全圖古茲馬,http://shopee.tw/寶可夢卡牌 中文版 ptcg 全圖莉莉艾 全圖古茲馬-i.1273441.4938913131,5,0,"1200,1200",0.018518518518518517,13,0.38461538461538464,2,5.0,0.4,"一彈古茲馬,二彈古茲馬,二彈莉莉艾",https://shopee.tw/api/v2/item/get?itemid=4938913131&shopid=1273441,https://shopee.tw/api/v4/product/get_shop_info?shopid=1273441,Hello 你好😊 / 各國代購 好物精選,"2172.69173,448.11764,2567.69456","2,4,1"
11622301,2021-03-02 10:19:51,15,9119315245,【MJ卡牌】 莉莉艾 彩虹 帽子 異圖 普卡 閃卡 TR AS6a 195/196 TR 寶可夢卡牌 PTCG 中文版,http://shopee.tw/【MJ卡牌】 莉莉艾 彩虹 帽子 異圖 普卡 閃卡 TR AS6a 195/196 TR 寶可夢卡牌 PTCG 中文版-i.11622301.9119315245,0,0,"5,5",0.0,0,0.0,0,0.0,0.0,"莉莉艾 彩虹,莉莉艾 帽子,莉莉艾 閃卡 TR",https://shopee.tw/api/v2/item/get?itemid=9119315245&shopid=11622301,https://shopee.tw/api/v4/product/get_shop_info?shopid=11622301,rubylee9125,"5.10331,27.49363,5.2036","0,0,0"
4342744,2020-05-01 18:40:20,320,3732349417,中文版寶可夢 PTCG 卡牌 物品 莉莉艾的皮皮玩偶 水蓮的釣竿 偉大藥水 競技場導航,http://shopee.tw/中文版寶可夢 PTCG 卡牌 物品 莉莉艾的皮皮玩偶 水蓮的釣竿 偉大藥水 競技場導航-i.4342744.3732349417,29,0,"10,10",0.090625,3,9.666666666666666,10,4.9,0.3448275862068966,"莉莉艾的皮皮玩偶,水蓮的釣竿,偉大藥水,競技場導航",https://shopee.tw/api/v2/item/get?itemid=3732349417&shopid=4342744,https://shopee.tw/api/v4/product/get_shop_info?shopid=4342744,dev惡喵小舖,"20.45764,10.96504,19.55718,11.99247","14,10,15,9"
10783672,2020-02-20 08:45:01,391,3217628979,PTCG 寶可夢卡牌 三彈 四彈 支援者 板木的驅逐 教練訓練家 鳴依 莉莉艾的全力 N的覺悟 小霞的幹勁 哈普烏,http://shopee.tw/PTCG 寶可夢卡牌 三彈 四彈 支援者 板木的驅逐 教練訓練家 鳴依 莉莉艾的全力 N的覺悟 小霞的幹勁 哈普烏-i.10783672.3217628979,81,2,"10,40",0.2071611253196931,5,16.2,16,5.0,0.19753086419753085,"小霞的幹勁,小霞的御水技,阿杏,越橘,阿桔的陷阱,究極森林的神紙使 ,馬志士的作戰,莉佳的款待,赤紅的挑戰,正輝的解析,板木的驅逐,馬睿因,夏伯的猜謎秀,小剛的訓練,小剛的根性,教練訓練家,寶可夢中心的姐姐,娜姿的暗示,閃卡 赤紅的挑戰,閃卡 正輝的解析,閃卡 莉佳的款待,莉莉艾的全力,鳴依,哈普烏,一樹,祈禱師,菊老大,大木博士的準備,青綠的戰略,N的覺悟,麗棗&哈奇酷俠TT,小霞&科拿TT,小霞的請求 ,怪獸狂,閃卡 鳴依,閃卡 武藏與小次郎,武藏與小次郎,溜冰手,莉佳,每筆訂單金額滿80(不含運費)",https://shopee.tw/api/v2/item/get?itemid=3217628979&shopid=10783672,https://shopee.tw/api/v4/product/get_shop_info?shopid=10783672,akidaken(除卡牌ptcg商品正常出貨，其他不出貨休息至2/13),"15.58811,12.29075,16.47048,17.48659,16.78491,15.8853,20.25817,19.1182,14.34041,15.713,15.10049,10.34068,12.3305,16.5412,36.96182,37.37212,13.25251,18.48461,11.43578,19.09764,15.51377,38.76078,15.54758,29.82849,12.24525,27.87413,16.34725,28.53851,21.16111,39.63419,49.01312,41.55103,18.12128,11.53582,22.25176,29.31049,13.62219,15.2116,16.55183,56.7744","3,2,2,5,9,3,16,0,0,0,4,0,0,0,8,6,3,0,0,2,1,2,0,3,0,0,0,2,6,9,0,9,6,4,0,0,0,2,0,0"
43178885,2020-11-24 16:59:29,113,7665063021,【Ptcg 小陳】全圖人物 阿塞蘿拉 莉莉艾 竹蘭 古茲瑪 全圖 寶可夢,http://shopee.tw/【Ptcg 小陳】全圖人物 阿塞蘿拉 莉莉艾 竹蘭 古茲瑪 全圖 寶可夢-i.43178885.7665063021,1,0,"3000,10000",0.008849557522123894,8,0.125,1,5.0,1.0,"阿塞蘿拉,莉莉艾,古茲瑪,竹蘭",https://shopee.tw/api/v2/item/get?itemid=7665063021&shopid=43178885,https://shopee.tw/api/v4/product/get_shop_info?shopid=43178885,【Ptcg 小陳 】寶可夢卡片、福袋專賣店,"16305.20802,9379.9524,5016.46646,4409.24684","1,0,0,0"
3650933,2021-03-12 02:13:36,6,4281559052,【收購】寶可夢 ptcg 開放賽 莉莉艾 古茲馬 竹蘭 未拆封卡包 已拆封卡牌 非噴火龍,http://shopee.tw/【收購】寶可夢 ptcg 開放賽 莉莉艾 古茲馬 竹蘭 未拆封卡包 已拆封卡牌 非噴火龍-i.3650933.4281559052,0,0,"9999,9999",0.0,0,0.0,0,0.0,0.0,,https://shopee.tw/api/v2/item/get?itemid=4281559052&shopid=3650933,https://shopee.tw/api/v4/product/get_shop_info?shopid=3650933,only19960529,14227.88461,0
